variant_id,arch_id,budget,n_runs,engineered,loss_variant,multitask,mae_log_mean,mae_log_std,typical_factor_mean,typical_factor_std,gate_f1_mean,gate_f1_std,spearman_mm3_mean,spearman_mm3_std,cond_mae_log_mean,cond_mae_log_std,cond_typical_factor_mean,cond_typical_factor_std,gate_f1_binary_mean,gate_f1_binary_std
eng_multitask_gate_strong,mlp_256_128_64_32,70000,30,True,multitask_gate,True,0.300690396517803,0.008052392910459198,1.9987690526434467,0.03710903611164099,0.9353015737615671,0.003479468341957408,0.7909855995256536,0.01961024689325329,0.5220607284317037,0.02977298467156356,3.3346682855095393,0.23061114323052828,0.9396137946851605,0.0030622605837878794
eng_multitask_gate_strong,mlp_256_128_64_32,80000,30,True,multitask_gate,True,0.29948700940823464,0.012176305350228343,1.993667898576573,0.05631204072809951,0.9352734399933041,0.004885397575578295,0.7944227849347313,0.024639129670974768,0.5153623409623869,0.03144200866820989,3.284764814997245,0.25191645823994996,0.9401477733472016,0.0036190025292447366
eng_multitask_gate_strong,mlp_256_128_64_32,90000,30,True,multitask_gate,True,0.29542689574200576,0.008541739287133612,1.9747322427985305,0.03892804988803871,0.9350942279302598,0.004521741555854801,0.7932654419355132,0.01809056940315787,0.5038133363197894,0.02406307969955794,3.1948916556790836,0.17646730576294692,0.9408732423398203,0.003042738237598791
eng_multitask_gate_strong,mlp_256_128_64_32,100000,30,True,multitask_gate,True,0.2932288987662878,0.010268697654979467,1.9649267867201528,0.04653538794926346,0.9352856265590772,0.0046147322580169965,0.7907732950377329,0.020812933466836905,0.500761589840174,0.02344546305552451,3.172350382396071,0.17465801946963141,0.9413560707456192,0.003472606392394491
raw_log_huber,mlp_256_128_64_32,5000,30,False,log_huber,False,0.4500896060507574,0.048599969691511084,2.8364296253523906,0.32764809375142323,0.9054661884123355,0.014980269795862434,0.7625621702486808,0.03255602234478357,0.7946491828456187,0.09836166153518482,6.402757226267304,1.6671652769830323,,
raw_log_huber,mlp_256_128_64_32,10000,30,False,log_huber,False,0.3786325634771914,0.02874932417824313,2.3963581867238224,0.15854271817282678,0.9187045685158834,0.009301493085237885,0.7601415429415429,0.021258921370617686,0.6839321237342152,0.05454076563152815,4.867748907757052,0.637397843452866,,
raw_log_huber,mlp_256_128_64_32,15000,30,False,log_huber,False,0.36627004465328883,0.018362359696643155,2.326204498495579,0.09939710053437303,0.9227147219332829,0.008341059194306607,0.771182420377372,0.018594768666259042,0.6574063855820081,0.0460360591223201,4.568969014148599,0.5026872179806255,,
raw_log_huber,mlp_256_128_64_32,20000,30,False,log_huber,False,0.35237300830765417,0.01583842366886091,2.2524381952066586,0.08246965562480643,0.9255803537179721,0.007008128470116688,0.7769679659919914,0.018749366060515783,0.6321665410955192,0.049400173786469846,4.313844278125831,0.4869547846418107,,
raw_log_huber,mlp_256_128_64_32,25000,30,False,log_huber,False,0.3458266365372765,0.020697899058533694,2.2197753888395697,0.10767829989744195,0.927055398804502,0.008818412093716694,0.7723445005095202,0.013203888956446802,0.6250650788951744,0.04913176405985823,4.244140463530877,0.49162365051008516,,
raw_log_huber,mlp_256_128_64_32,30000,30,False,log_huber,False,0.33762181395193763,0.016211728123316414,2.177275611609509,0.08091726914699515,0.9275926856475364,0.0069606695700552106,0.7792232182544315,0.017025704352234272,0.6039960611890294,0.038664716504133,4.0332766537167695,0.35889511148677117,,
raw_log_huber,mlp_256_128_64_32,35000,30,False,log_huber,False,0.3336018398712214,0.013748576902850269,2.156806652075615,0.06780858648937459,0.9290870381518861,0.005733547334960571,0.7821335224412206,0.02300732574141313,0.5902824325426401,0.03183848191768621,3.9031579287155926,0.2884160531812432,,
raw_log_huber,mlp_256_128_64_32,40000,30,False,log_huber,False,0.330439782232115,0.015049977423938732,2.14137147028088,0.0742887441449609,0.9288985650122268,0.005046716402456667,0.787388528793033,0.019079145251104067,0.5816818766680646,0.043743334924699805,3.8355073522514687,0.38984671810626714,,
raw_log_huber,mlp_256_128_64_32,45000,30,False,log_huber,False,0.3302133520398141,0.015297402329237084,2.1402981349771606,0.07560536907823104,0.9281455120721138,0.00594366623281819,0.7812060790236198,0.013079575110421085,0.5670036687688997,0.04345419112539565,3.707867816623415,0.3763955870763231,,
raw_log_huber,mlp_256_128_64_32,50000,30,False,log_huber,False,0.3290262871153767,0.01575272001962642,2.1345377576831743,0.07803195074253924,0.9282682030536108,0.005833003780928672,0.784242723545709,0.018107211267902972,0.5629723870515748,0.03261605620208439,3.6657792817362895,0.2791681956707415,,
raw_log_huber,mlp_256_128_64_32,60000,30,False,log_huber,False,0.3241345189181671,0.011558774799885855,2.1100069212934134,0.05654733090929612,0.9282976695675625,0.0054277793277023815,0.7839763020697121,0.014912866546491984,0.5510061110538066,0.030552362755509817,3.565043169247545,0.2581590419155268,,
raw_log_huber,mlp_256_128_64_32,70000,30,False,log_huber,False,0.32345231239502853,0.012699812817256208,2.106845496094917,0.06207118451279514,0.9295416504030142,0.004715495635557489,0.7873779186578586,0.016667025010909504,0.5564007704009893,0.03221693138244105,3.610574496735398,0.27521679770949914,,
raw_log_huber,mlp_256_128_64_32,80000,30,False,log_huber,False,0.31860043658597575,0.010507510881056618,2.0831631176791747,0.050386555844659515,0.9308628183064798,0.004601981006781902,0.7910852496771134,0.02520527849593518,0.5503395328607666,0.027324249782665577,3.55770829318661,0.2238767216545613,,
raw_log_huber,mlp_256_128_64_32,90000,30,False,log_huber,False,0.3169580056883011,0.010829989470742232,2.075336803505923,0.051785112280462654,0.9306952474224716,0.003945612625963159,0.794387499570765,0.020144440632257316,0.5470269330505027,0.029951126640969345,3.532098289310986,0.24643133836594483,,
raw_log_huber,mlp_256_128_64_32,100000,30,False,log_huber,False,0.31535950583199696,0.011234139021350759,2.0677566214133725,0.053185955539683825,0.9312500240153376,0.003971739389394902,0.7858751691275516,0.016292462239178015,0.5382368792390954,0.03076649669276088,3.4618269559784003,0.2506482456814299,,
