status,architecture,checkpoint_path,train_pos_rate,n_train,row,base_size,seed_split,total_labels,replicate,balanced_accuracy,accuracy,macro_f1,mcc,recall_blocked,recall_assemblable,precision_blocked,brier,ece_10bin,roc_auc,seed,n_val,pos_weight,parameter_count,fit_wall_s
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R006_T0250,0.924,212,row2_hybrid_diverse_half,0,6.0,250,,0.856091258316612,0.9204,0.8167992340550891,0.6406526070250848,0.7738970588235294,0.9382854578096947,0.6048850574712644,0.056563551825495495,0.04788064377269512,0.9605216693948675,937781,38,0.08163265138864517,46033,21.837229166994803
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R006_T0500,0.66,424,row2_hybrid_diverse_half,0,6.0,500,,0.9059480277748442,0.9316,0.8480099435272501,0.7088021815362036,0.8731617647058824,0.9387342908438061,0.6350267379679144,0.047244014414433065,0.05317196869945328,0.9771899586809588,953039,76,0.5142857432365417,46033,22.817402374988887
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R006_T1000,0.593,850,row2_hybrid_diverse_half,0,6.0,1000,,0.980774434998416,0.9758,0.9425012889690385,0.8897299390374444,0.9871323529411765,0.9744165170556554,0.8248847926267281,0.019786257715053705,0.029720379741550375,0.9971106373429085,193136,150,0.6865079402923584,46033,116.55324458301766
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R006_T2000,0.6365,1700,row2_hybrid_diverse_half,0,6.0,2000,,0.9606231518639772,0.9744,0.9373058194697561,0.8764973788410588,0.9430147058823529,0.9782315978456014,0.840983606557377,0.023970148287090483,0.046462327481441607,0.9962616498574295,1013686,300,0.5711644887924194,46033,226.73499316599919
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R006_T3500,0.45371428571428574,2975,row2_hybrid_diverse_half,0,6.0,3500,,0.9707862498679902,0.9882,0.9696493283396361,0.9393031870417737,0.9485294117647058,0.9930430879712747,0.943327239488117,0.010206935126068498,0.013266673332983123,0.9987545708364136,720302,525,1.203703761100769,46033,483.6622292920365
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R007_T0250,0.86,213,row2_hybrid_diverse_half,0,7.0,250,,0.9026114822050904,0.871,0.7682816608622121,0.6000707896130066,0.9430147058823529,0.8622082585278277,0.4551907719609583,0.08887025584697583,0.1246071419902535,0.9643978046784243,286186,37,0.16393442451953888,46033,18.983225999982096
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R007_T0500,0.658,425,row2_hybrid_diverse_half,0,7.0,500,,0.9466829258633436,0.9438,0.8769785763225351,0.7702919463365112,0.9503676470588235,0.9429982046678635,0.6705577172503242,0.03827162825829413,0.04901847509653032,0.9896582763491392,447780,75,0.5178571343421936,46033,56.487120917008724
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R007_T1000,0.65,850,row2_hybrid_diverse_half,0,7.0,1000,,0.9774989439222728,0.9714,0.9330133902953734,0.8724075170621053,0.9852941176470589,0.9697037701974865,0.7988077496274217,0.022809950700561892,0.03887461138061273,0.9970318440437216,611135,150,0.5398550629615784,46033,115.54666933295084
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R007_T2000,0.6445,1700,row2_hybrid_diverse_half,0,7.0,2000,,0.9704182727848769,0.9746,0.9388521793324025,0.8810342029131619,0.9650735294117647,0.9757630161579892,0.8293838862559242,0.027336417245772657,0.060889226724253225,0.9966642794909705,835209,300,0.5510948896408081,46033,238.87434949999442
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R007_T3500,0.43685714285714283,2975,row2_hybrid_diverse_half,0,7.0,3500,,0.9747993452318091,0.9896,0.9732717514486711,0.9465515933842313,0.9558823529411765,0.9937163375224417,0.948905109489051,0.009843435735204938,0.014332742272596387,0.9988865805523286,485170,525,1.2884615659713745,46033,469.8820285409456
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R008_T0250,0.856,213,row2_hybrid_diverse_half,0,8.0,250,,0.9052665276164326,0.8858,0.7857267925792573,0.6220604310005988,0.9301470588235294,0.8803859964093357,0.4870067372473532,0.08207650052014152,0.11269511865178827,0.9655388636603656,492050,37,0.17032967507839203,46033,19.801031499984674
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R008_T0500,0.654,425,row2_hybrid_diverse_half,0,8.0,500,,0.9434288863660365,0.938,0.8667659647038113,0.7532798995653012,0.9503676470588235,0.9364901256732495,0.64625,0.04314187277235094,0.05683153389888573,0.9870164319093887,654168,75,0.528777003288269,46033,53.96420124999713
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R008_T1000,0.633,850,row2_hybrid_diverse_half,0,8.0,1000,,0.977274527405217,0.971,0.9321726974805946,0.8709020506621624,0.9852941176470589,0.9692549371633752,0.7964338781575037,0.02261597314409359,0.03737973486811265,0.9967331720614637,641023,150,0.5799256563186646,46033,115.77813670795877
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R008_T2000,0.627,1700,row2_hybrid_diverse_half,0,8.0,2000,,0.9703060645263492,0.9744,0.9384160373876237,0.8802299084062464,0.9650735294117647,0.9755385996409336,0.8280757097791798,0.024726134114253808,0.05261476468745597,0.9969328367567852,296479,300,0.5947467088699341,46033,257.1978547499748
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B0000_R008_T3500,0.4431428571428571,2975,row2_hybrid_diverse_half,0,8.0,3500,,0.9719297840321047,0.9888,0.9711693901296348,0.9423408021653226,0.9503676470588235,0.993491921005386,0.9468864468864469,0.009814527792679164,0.013605812063153103,0.9989014316453692,73033,525,1.2572078704833984,46033,477.3074992909678
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R001_T1000,0.888,850,row2_hybrid_diverse_half,1000,1.0,1000,,0.9368630531207096,0.9076,0.8209790261817012,0.6858938245257535,0.9742647058823529,0.8994614003590664,0.5419222903885481,0.06379713635451474,0.09847745817867508,0.9834348433044672,302451,150,0.125827819108963,46033,140.20770975004416
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R001_T2000,0.819,1700,row2_hybrid_diverse_half,1000,1.0,2000,,0.961730383356215,0.9548,0.8988947857983143,0.8106914383142564,0.9705882352941176,0.9528725314183124,0.7154471544715447,0.0350957371857297,0.06383119733974728,0.9930802157038758,782323,300,0.22126436233520508,46033,311.70874220796395
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R001_T3500,0.708,2975,row2_hybrid_diverse_half,1000,1.0,3500,,0.9691625303622347,0.9738,0.937018982478681,0.8774984739373055,0.9632352941176471,0.9750897666068222,0.8251968503937008,0.0209343865713288,0.039211975812139366,0.9972603858643996,139209,525,0.4126305878162384,46033,524.227592958021
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R002_T1000,0.892,850,row2_hybrid_diverse_half,1000,2.0,1000,,0.9243864848452846,0.8868,0.7919519057499494,0.6422567393320522,0.9724264705882353,0.876346499102334,0.4898148148148148,0.07888089371540839,0.1229105052098931,0.9769523411923118,1012683,150,0.1213720291852951,46033,81.34670366696082
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R002_T2000,0.8055,1700,row2_hybrid_diverse_half,1000,2.0,2000,,0.9716426628999895,0.9624,0.9145255312238234,0.8395371720557137,0.9834558823529411,0.9598294434470377,0.7492997198879552,0.032516375970944776,0.06580256700969324,0.9954700040923012,59480,300,0.2417823225259781,46033,342.35306062496966
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R002_T3500,0.6668571428571428,2975,row2_hybrid_diverse_half,1000,2.0,3500,,0.978621026507551,0.9734,0.9372521637388274,0.880031577049026,0.9852941176470589,0.9719479353680431,0.81089258698941,0.02184480638011597,0.04006866936364185,0.997357743029887,224195,525,0.4994959533214569,46033,492.7789040830103
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R003_T1000,0.898,850,row2_hybrid_diverse_half,1000,3.0,1000,,0.9167431222938008,0.9192,0.8320249574324632,0.6896470670477411,0.9136029411764706,0.9198833034111311,0.5819672131147541,0.05669260960391834,0.0788854862290091,0.9753954516052382,482045,150,0.1140235885977745,46033,83.8949353750213
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R003_T2000,0.825,1700,row2_hybrid_diverse_half,1000,3.0,2000,,0.9610092802830288,0.9492,0.8888708437695569,0.7945762231135178,0.9761029411764706,0.9459156193895871,0.6878238341968912,0.04123554392585625,0.0829577462551957,0.9933578486376595,793793,300,0.2125535011291504,46033,232.1419892499689
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R003_T3500,0.7034285714285714,2975,row2_hybrid_diverse_half,1000,3.0,3500,,0.968131204456648,0.9734,0.936057440226447,0.8755695327927824,0.9613970588235294,0.9748653500897666,0.8236220472440945,0.02287401743417767,0.045781469860352,0.9970627838208892,671573,525,0.4214046895503998,46033,459.9576481670374
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R004_T1000,0.886,850,row2_hybrid_diverse_half,1000,4.0,1000,,0.9240482099482522,0.9164,0.8298550495276482,0.6904009122885779,0.9338235294117647,0.9142728904847397,0.5707865168539326,0.05755267957466842,0.08238543123732334,0.9793248033055233,998269,150,0.1288180649280548,46033,100.718049084011
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R004_T2000,0.7945,1700,row2_hybrid_diverse_half,1000,4.0,2000,,0.9713060381244059,0.9618,0.91333843139294,0.8374741781534819,0.9834558823529411,0.9591561938958707,0.7461645746164575,0.03166746503711287,0.059142474801995776,0.9946676325377547,401532,300,0.2583271563053131,46033,317.46970737498486
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R004_T3500,0.6717142857142857,2975,row2_hybrid_diverse_half,1000,4.0,3500,,0.9715618069489915,0.9752,0.9402526196335288,0.8837731554948146,0.9669117647058824,0.9762118491921006,0.8322784810126582,0.021491810169453344,0.04023108006473638,0.9969481003801881,746507,525,0.488988995552063,46033,410.26846954098437
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R005_T1000,0.889,850,row2_hybrid_diverse_half,1000,5.0,1000,,0.9245663480832189,0.9202,0.8353835303821355,0.6984018054879049,0.9301470588235294,0.9189856373429084,0.5836216839677048,0.05801206623046918,0.08473391217150535,0.9784230119336783,702644,150,0.12433862686157227,46033,104.81382333295187
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R005_T2000,0.8175,1700,row2_hybrid_diverse_half,1000,5.0,2000,,0.9694678028302883,0.9614,0.9123119397789298,0.8351787106271671,0.9797794117647058,0.9591561938958707,0.7454545454545455,0.033511317076403535,0.06694870050436413,0.9948400702291689,887125,300,0.22302158176898956,46033,324.28176425001584
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R005_T3500,0.6702857142857143,2975,row2_hybrid_diverse_half,1000,5.0,3500,,0.9801440886049213,0.9718,0.9341370112721001,0.8750415606552714,0.9908088235294118,0.9694793536804309,0.7985185185185185,0.023862049166265175,0.04624987404455989,0.997132501452107,871864,525,0.49197593331336975,46033,480.3059063340188
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R006_T1000,0.883,850,row2_hybrid_diverse_half,1000,6.0,1000,,0.938358063153448,0.9304,0.8537274286290729,0.7315980459413547,0.9485294117647058,0.9281867145421903,0.6172248803827751,0.05024002902907445,0.0768117841035513,0.9834880597211954,507513,150,0.13182424008846283,46033,70.63660991599318
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R006_T2000,0.8235,1700,row2_hybrid_diverse_half,1000,6.0,2000,,0.9712317826592037,0.9516,0.8947983797907166,0.8079415562468231,0.9963235294117647,0.9461400359066428,0.6930946291560103,0.03722828032954706,0.07330782107141538,0.9949840433255888,869029,300,0.2142857164144516,46033,303.6247339589754
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R006_T3500,0.678,2975,row2_hybrid_diverse_half,1000,6.0,3500,,0.9712466337522442,0.9732,0.9359994253321534,0.8761196647635004,0.96875,0.9737432675044884,0.8183229813664596,0.020712369267038223,0.03727166601241687,0.9971745795490548,117813,525,0.47496283054351807,46033,557.9028932079673
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R007_T1000,0.889,850,row2_hybrid_diverse_half,1000,7.0,1000,,0.9286817509768719,0.9074,0.8187298072639781,0.6780836983567152,0.9558823529411765,0.9014811490125674,0.5422314911366006,0.06403321984224192,0.09460277664616594,0.9788850459393811,442643,150,0.12433862686157227,46033,136.48279279202688
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R007_T2000,0.8105,1700,row2_hybrid_diverse_half,1000,7.0,2000,,0.954714066955328,0.9538,0.8958949156969647,0.8033536559328693,0.9558823529411765,0.9535457809694794,0.7152682255845942,0.03716758628154363,0.06808139407452152,0.9917972462773261,698065,300,0.23367199301719666,46033,228.80331616697367
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R007_T3500,0.6608571428571428,2975,row2_hybrid_diverse_half,1000,7.0,3500,,0.9773916860280917,0.9784,0.9477306385573656,0.8983598458719788,0.9761029411764706,0.9786804308797128,0.8482428115015974,0.01848162557918422,0.03391726251953182,0.9977009682912662,859086,525,0.5132248401641846,46033,562.6163062920095
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R008_T1000,0.883,850,row2_hybrid_diverse_half,1000,8.0,1000,,0.9122910946245644,0.9314,0.849250900033657,0.7132611442330169,0.8878676470588235,0.9367145421903053,0.6313725490196078,0.050453842799499,0.06166888537293753,0.9758343839106558,828693,150,0.13182424008846283,46033,92.3544847079902
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R008_T2000,0.8065,1700,row2_hybrid_diverse_half,1000,8.0,2000,,0.9698209288203612,0.9534,0.897728780060606,0.8119187661270562,0.9908088235294118,0.9488330341113106,0.7027379400260756,0.038225675755786004,0.07621096326303732,0.9946234917889958,955429,300,0.23997081816196442,46033,219.740142500028
ok,constraint_graph_mpnn_v1,data/arch_screen/checkpoints/constraint_graph_mpnn_v1__row2_hybrid_diverse_half_B1000_R008_T3500,0.6508571428571429,2975,row2_hybrid_diverse_half,1000,8.0,3500,,0.9807315318407435,0.9786,0.948481757390292,0.9003496387654539,0.9834558823529411,0.9780071813285458,0.8451816745655608,0.017510181814774917,0.03412513879426675,0.9981547516897243,1010323,525,0.5366735458374023,46033,557.935410792008
