base_size,total_labels,seed_split,bac_row1,bac_row2,delta_bac
1500,2000,4,0.98606967472806,0.9847875303622347,-0.0012821443658252996
1500,2250,4,0.986470654240152,0.9869409388530996,0.0004702846129476246
1500,2500,4,0.9869458892174464,0.9888055760904002,0.0018596868729537919
1500,2750,4,0.9905794566480093,0.9926635600380188,0.0020841033900095285
1500,3000,4,0.9943895870736086,0.993358261168022,-0.001031325905586633
1500,3250,4,0.9942559272362446,0.9896388874221143,-0.004617039814130308
1500,3500,4,0.9957146345971064,0.9883616934206357,-0.007352941176470673
1500,1500,5,0.9428084407012356,0.9428084407012356,0.0
1500,1750,5,0.9675388108564791,0.9707235452529306,0.003184734396451505
1500,2000,5,0.9818057609040025,0.9840928292322315,0.0022870683282290027
1500,2250,5,0.988490402893653,0.9859789180483685,-0.0025114848452845173
1500,2500,5,0.9849046889851094,0.9864541530256626,0.0015494640405532278
1500,2750,5,0.9899491102545148,0.9929308797127468,0.002981769458232031
1500,3000,5,0.9937163375224416,0.9950628366247756,0.0013464991023339756
1500,3250,5,0.994165170556553,0.9911619495194847,-0.0030032210370682932
1500,3500,5,0.9892593594888583,0.9947047602703559,0.005445400781497578
1500,1500,6,0.9632534454535854,0.9632534454535854,0.0
1500,1750,6,0.9739297312282185,0.9684100749815187,-0.005519656246699811
1500,2000,6,0.9804114082796493,0.9819823238990391,0.0015709156193897122
1500,2250,6,0.9897246937374591,0.9793685315239202,-0.010356162213538855
1500,2500,6,0.9873468687295386,0.9888484792480727,0.0015016105185341466
1500,2750,6,0.9912477558348294,0.9927064631956912,0.001458707360861844
1500,3000,6,0.9947262118491921,0.9922147270039074,-0.0025114848452846283
1500,3250,6,0.9924605950997993,0.9951535933044673,0.0026929982046679513
1500,3500,6,0.995132141725631,0.9942344756574084,-0.0008976660682226134
1500,1500,7,0.9499848188826697,0.9499848188826697,0.0
1500,1750,7,0.9775203955011089,0.9732350300982153,-0.004285365402893593
1500,2000,7,0.9836654477769564,0.9777926655401837,-0.005872782236772678
1500,2250,7,0.9873204667863555,0.9864013491392967,-0.0009191176470588758
1500,2500,7,0.9885811595733447,0.975286131059246,-0.013295028514098695
1500,2750,7,0.9859574664695322,0.9923698384201077,0.006412371950575535
1500,3000,7,0.9941437189777167,0.9888748811912558,-0.005268837786460923
1500,3250,7,0.9942559272362446,0.99483842010772,0.0005824928714753819
1500,3500,7,0.994165170556553,0.9917922959129792,-0.002372874643573719
1500,1500,8,0.9242066216073503,0.9242066216073503,0.0
1500,1750,8,0.9679232891540817,0.9739346815925651,0.006011392438483476
1500,2000,8,0.9793536804308798,0.9661758105396557,-0.013177869891224048
1500,2250,8,0.9833816268877389,0.9905745062836625,0.007192879395923613
1500,2500,8,0.987843555285669,0.9909589845812652,0.0031154292955961616
1500,2750,8,0.9781342406801141,0.9907989228007181,0.01266468212060401
1500,3000,8,0.9943895870736086,0.9929094281339106,-0.0014801589396979953
1500,3250,8,0.9962971274685817,0.9909160814235928,-0.005381046044988902
1500,3500,8,0.9962971274685817,0.9940100591403527,-0.0022870683282290027
2000,2000,1,0.959875646847608,0.959875646847608,0.0
2000,2250,1,0.9765798262752139,0.9775632986587812,0.0009834723835673298
2000,2500,1,0.9810038018798184,0.9837991076143204,0.0027953057345020405
2000,2750,1,0.9706641408807688,0.9790319067483366,0.008367765867567822
2000,3000,1,0.9833981281022284,0.9919210053859964,0.008522877283767993
2000,3250,1,0.9912263042559932,0.9927064631956912,0.0014801589396979953
2000,3500,1,0.994165170556553,0.9931552962298025,-0.0010098743267504817
2000,2000,2,0.9684744297180272,0.9684744297180272,0.0
2000,2250,2,0.9745815292005492,0.9799196720878657,0.005338142887316488
2000,2500,2,0.9849640933572711,0.987411223466047,0.0024471301087759523
2000,2750,2,0.9755055972119548,0.9892280071813285,0.013722409969373683
2000,3000,2,0.9808008369415988,0.9827941836519167,0.0019933467103179225
2000,3250,2,0.990237881508079,0.985530085014257,-0.004707796493822025
2000,3500,2,0.9917873455486323,0.9922147270039074,0.00042738145527509985
2000,2000,3,0.951620089238568,0.951620089238568,0.0
2000,2250,3,0.9710222172351886,0.9720535431407751,0.001031325905586522
2000,2500,3,0.9823453506178055,0.9801061358115957,-0.0022392148062098105
2000,2750,3,0.9886669658886894,0.9803206515999577,-0.008346314288731671
2000,3000,3,0.9890992977083113,0.984076328017742,-0.005022969690569257
2000,3250,3,0.9937163375224416,0.9930216363924385,-0.0006947011300031392
2000,3500,3,0.9920332136445242,0.99483842010772,0.0028052064631957085
2000,2000,4,0.959283253247439,0.959283253247439,0.0
2000,2250,4,0.9732300797338684,0.9818008105396557,0.008570730805787297
2000,2500,4,0.9847446272045624,0.9777283108036752,-0.007016316400887179
2000,2750,4,0.9897890484739678,0.9872346604710107,-0.002554388002957042
2000,3000,4,0.9911355475763016,0.9887791741472172,-0.0023563734290844573
2000,3250,4,0.9929308797127468,0.9937163375224416,0.0007854578096947451
2000,3500,4,0.9901735267715703,0.9923698384201077,0.002196311648537397
2000,2000,5,0.9543180378075826,0.9543180378075826,0.0
