row,base_size,total_labels,n_seeds,bac_mean,bac_std,bac_min,bac_max,acc_mean,f1_mean,mcc_mean,auc_mean
row2_diverse_uncertainty,0,1250,8,0.9833480056632168,0.006747677822156272,0.9717961241947407,0.9918137474918154,0.990275,0.9753542054102602,0.951027642870619,0.9992035070031154
row2_diverse_uncertainty,0,1500,8,0.9869958053912768,0.003481351440054542,0.9814575852782765,0.9917015392332875,0.990125,0.9752574728080177,0.9511729771825607,0.9994060594109726
row2_diverse_uncertainty,0,1750,8,0.9886836733683598,0.004123279175039095,0.984482257894181,0.9958268428556342,0.9918750000000001,0.9794527405706298,0.9592181409522205,0.9995719481828862
row2_diverse_uncertainty,0,2000,8,0.9940059338367304,0.001858563200070927,0.9913220113000317,0.9964786408279649,0.9943500000000001,0.9856878727805316,0.9716183799329172,0.9997829574631694
row2_diverse_uncertainty,0,2250,8,0.9943986627415777,0.0024166094816020786,0.9901784771359172,0.9982046678635548,0.99505,0.9874268970899083,0.9750297587947478,0.999849374851489
row2_diverse_uncertainty,0,2500,8,0.9947099168998839,0.001494846738682949,0.9928236218185659,0.9968367171823846,0.995425,0.9883629420865421,0.9768728602022598,0.999868557513333
row2_diverse_uncertainty,0,2750,8,0.9934661378577463,0.0026070717734549367,0.9895745326856056,0.9966123006653289,0.995725,0.9890766956326043,0.9782341153331108,0.9998675777537227
row2_diverse_uncertainty,0,3000,8,0.9949937377891014,0.0018377202599665426,0.9923318856267822,0.9976221749920795,0.99665,0.9914303173781931,0.9829144499321909,0.9999131623587496
row2_diverse_uncertainty,0,3250,8,0.9927213142887317,0.0024263665442359143,0.9895745326856056,0.9954258633435421,0.996375,0.9906951045221982,0.981414284656471,0.9998932577687718
row2_diverse_uncertainty,0,3500,8,0.9922116330261908,0.0030829378416768094,0.9876240891329602,0.9967030573450206,0.996725,0.991565721437782,0.9831426596490884,0.9999007348815873
row2_diverse_uncertainty,250,250,8,0.7823306232838737,0.035033243191629766,0.7477327331291583,0.8495996805364875,0.8452,0.706911521490768,0.4507584173753,0.8774062122534718
