base_size,seed_split,total_labels,delta_balanced_accuracy,delta_accuracy,delta_macro_f1,delta_mcc,delta_recall_blocked,delta_recall_assemblable,delta_roc_auc,delta_brier
0,3,3250,-0.005423949202661316,0.00039999999999995595,0.00088701985144235,0.0016437058448033337,-0.012867647058823595,0.0020197486535008524,1.1963380504687038e-05,-0.00037184211454747203
0,3,3500,-0.00759880927236245,-0.0006000000000000449,-0.0016762454812420113,-0.0034673158120289704,-0.016544117647058876,0.0013464991023339756,-6.682991868200983e-05,0.00027145694409964546
0,4,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,4,500,-0.019761854472489127,0.010800000000000032,0.012050226453235613,0.011532650165138825,-0.05882352941176472,0.019299820466786355,-3.1352307529930457e-05,-0.005616239143677308
0,4,750,0.011633356215017487,0.0005999999999999339,0.0029047131809964988,0.007357736946022042,0.02573529411764708,-0.0024685816876122146,0.0013712509240678683,-0.0010379534127328213
0,4,1000,0.013049160418206696,0.006000000000000005,0.014328401478406083,0.02833881420564388,0.022058823529411686,0.004039497307001816,0.001887738937585759,-0.004562138675501832
0,4,1250,0.00861363396345971,0.009600000000000053,0.02323073047584101,0.04536339917619803,0.007352941176470562,0.009874326750448859,0.001112181856584682,-0.0059346271224095335
0,4,1500,-0.00674404636181225,0.0038000000000000256,0.008832012996549232,0.01649191211831813,-0.020220588235294157,0.006732495511669656,0.0001534612947511338,-0.0020703924266546854
0,4,1750,-0.002709499419157213,0.0037999999999999146,0.009112378551861755,0.017613262312136113,-0.011029411764705954,0.005610412926391417,0.00015511141620028202,-0.001759636015952395
0,4,2000,-0.001523062097370409,0.0015999999999999348,0.003816091583557224,0.007219598420097784,-0.005514705882352922,0.0024685816876122146,-3.34149593409494e-05,-0.0005501219771171413
0,4,2250,-0.00020296493821947426,-0.0018000000000000238,-0.00441462188819064,-0.008557910010608127,0.0018382352941176405,-0.002244165170556589,-7.590558665115932e-05,0.0005265073421797635
0,4,2500,0.001031325905586744,0.00040000000000006697,0.0010157903595603424,0.0020318846602302987,0.0018382352941176405,0.00022441651705573662,3.382748970326421e-05,-0.000931349296058856
0,4,2750,-0.006813351462667816,0.0008000000000000229,0.001837165324711565,0.003409080902351258,-0.016544117647058876,0.002917414721723466,-4.744099165698845e-05,-0.00031749484187897775
0,4,3000,0.0008069093885310075,0.0,1.4621739700348968e-05,5.5657714884804754e-05,0.0018382352941176405,-0.0002244165170556256,1.3613501953724239e-05,-0.00038947666510308083
0,4,3250,-0.0060064420741368085,0.0008000000000000229,0.0018571395748437913,0.003492561006234074,-0.014705882352941235,0.0026929982046678402,-8.250607246296227e-07,-0.0007125337973228514
0,4,3500,0.003767227267926887,0.0024000000000000687,0.006128372198859089,0.012238158572883129,0.005514705882353033,0.0020197486535008524,0.0001018949994718854,-0.0009188003585114805
0,5,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,5,500,0.01948463406906753,-0.02279999999999993,-0.03335857573231138,-0.05020191210985847,0.07352941176470584,-0.034560143626570894,-0.007162352149118201,0.016060547208540193
0,5,750,0.02027339212166024,0.015999999999999903,0.03469924077164388,0.06548782587960889,0.025735294117646967,0.014811490125673288,0.00599159098109614,-0.011248399361956072
0,5,1000,-0.00047028461294740254,0.0005999999999999339,0.0012652603246023908,0.002214377285644109,-0.0018382352941176405,0.0008976660682226134,0.0004420262831345001,-0.0010455953515945172
0,5,1250,0.0046648933361495,0.0040000000000000036,0.009782204781544346,0.019124303659324715,0.005514705882352922,0.0038150807899460792,0.00014974852149118867,-0.001578044845401888
0,5,1500,0.0005610412926391195,0.0010000000000000009,0.0024167549106949293,0.004703863450556178,0.0,0.00112208258527835,0.00035065080789942193,-0.0016421651593637341
0,5,1750,-0.0035428107508712614,-0.0020000000000000018,-0.005009196653384285,-0.00994163334097764,-0.005514705882352922,-0.0015709156193896012,-0.0002648444925545945,0.0028467291765034595
0,5,2000,0.005493254303516659,0.0026000000000000467,0.0065976897850990035,0.01315271864194989,0.009191176470588203,0.0017953321364452268,0.00017903817720987814,-0.0021385012120071394
0,5,2250,-0.005333192522969599,0.0020000000000000018,0.004687392263239443,0.008700288811009593,-0.014705882352941124,0.004039497307001816,-1.320097159152045e-05,-0.0019499380823234632
0,5,2500,0.0017474786144260346,-0.0012000000000000899,-0.002929130517125733,-0.005643807283760016,0.005514705882352922,-0.0020197486535008524,3.34149593409494e-05,-0.0003468185568094601
0,5,2750,-0.0006039444503114222,0.0017999999999999128,0.004439354190399314,0.008678244335744933,-0.003676470588235281,0.0024685816876122146,-1.6913744851687618e-05,-0.00043514666412374295
0,5,3000,-4.2903157672413705e-05,0.0028000000000000247,0.006964056532891005,0.013676667865213488,-0.003676470588235281,0.0035906642728904536,6.682991868212085e-05,-0.0012315577156804627
0,5,3250,-0.0030032210370682932,0.00039999999999995595,0.0009448260096329708,0.001777780810398255,-0.007352941176470562,0.0013464991023339756,-4.2903157672413705e-05,0.0002922044693635423
0,5,3500,-0.0002673196747280393,0.0023999999999999577,0.00601928683673858,0.01189255881187501,-0.003676470588235281,0.0031418312387792025,5.2803886365970776e-05,-0.000713782104077429
0,6,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,6,500,0.0004323318196219894,0.009399999999999964,0.016336086994239274,0.027926312731675895,-0.011029411764705954,0.011894075403949711,0.006119475393389084,-0.008129303032504302
0,6,750,-0.0009455195902418057,-0.006000000000000005,-0.013057374942863409,-0.024223666487837248,0.005514705882352922,-0.007405745062836644,-0.000640659652550446,0.0032283248556775127
0,6,1000,0.014118439117119075,-0.0036000000000000476,-0.007277582382043346,-0.012295497978486836,0.03676470588235303,-0.008527827648114883,6.930510085534358e-05,0.0021190309621471753
0,6,1250,0.00282665804203186,0.0035999999999999366,0.008628321029819475,0.016650658440064303,0.0018382352941176405,0.0038150807899461903,0.00017780058612315575,-0.001308143990658951
0,6,1500,0.0025114848452847394,0.0015999999999999348,0.004000266304614586,0.007934493949108945,0.003676470588235281,0.0013464991023339756,0.0002062651811173266,-0.000808740386270392
0,6,1750,-0.002580789946140083,-0.0045999999999999375,-0.011329927881161606,-0.02229054237166428,0.0,-0.005161579892280055,-0.00029083390537554266,0.0038143245936452155
0,6,2000,0.0058513306579364155,0.0018000000000000238,0.004617047381141104,0.009284506519076419,0.011029411764705954,0.0006732495511669878,0.00013448489808842723,-0.0005440104092495771
0,6,2250,0.0,0.0,0.0,0.0,0.0,0.0,-6.765497940652843e-05,0.000495632037383704
0,6,2500,0.0006039444503115332,-0.0017999999999999128,-0.00449886479381556,-0.008820829312329526,0.003676470588235281,-0.0024685816876122146,-3.2177368254338035e-05,0.0008468068473789629
0,6,2750,-0.002062651811173266,-0.0008000000000000229,-0.0020445300693636703,-0.004089268102017374,-0.003676470588235281,-0.0004488330341113622,-2.1451578836262364e-05,2.926115176701046e-05
